id_direccion,id_cliente,id_tipo_vial,id_nom_vial,id_tipo_vial1,id_nom_vial1,id_tipo_vial2,id_nom_vial2,id_tipo_vial3,id_nom_vial3,numero_ext,numero_int,id_tipo_asent,id_nombre_asent,cod_postal
24402,6929973,5,11564,7,16498,7,11080,8,11564,0,0,8,522,21110
24403,6971712,7,14335,7,3302,7,264,5,16327,4966,0,16,2230,22106
24404,8677305,3,16886,8,11707,8,12280,5,9756,0,0,8,3724,22800
24405,10748469,5,4208,7,5345,7,14332,5,5224,,#N/A,6,2212,21720
24406,64680,5,2457,5,989,5,15402,7,5345,368,0,8,#N/A,22800
24407,6423023,7,11932,5,6154,5,1023,10,11494,0,#N/A,8,3680,21395
24408,6701544,7,12280,7,7817,7,7815,5,12919,,#N/A,8,2166,#N/A
24409,148113,9,16414,7,3055,7,3142,7,11706,15300,102,16,312,22420
24410,10236174,7,10609,6,7923,7,10887,5,11528,3960,1,8,2966,22117
24411,11366475,23,15107,5,7150,5,11623,7,15109,1298,#N/A,8,2391,21290
24412,153998,7,14907,6,5387,6,5389,6,625,1446,0,8,3129,22015
24413,10165596,7,3214,7,12280,7,15778,7,12280,10000,#N/A,16,2242,22244
24414,11305381,6,7804,7,2099,7,2384,7,8420,0,4,8,2475,22203
24415,7621898,5,11630,7,13736,7,2445,5,651,0,62,8,472,22000
24416,143692,6,2431,7,15252,7,5603,7,11098,41,0,8,3067,22703
24417,77714,7,4700,5,11130,5,10892,7,6529,0,0,27,3989,21858
24418,69137,7,12280,5,15536,22,12280,22,15583,10000,11,8,2330,22034
24419,8320215,20,12280,6,555,7,13100,18,12280,0,10,8,#N/A,21150
24420,114685,5,14760,8,15951,7,14159,5,7137,385,370,8,5125,22000
24421,10596084,6,7923,6,7923,6,11005,6,6887,15742,256,8,2612,22115
24422,11295711,9,4683,7,12280,5,12280,5,1107,,#N/A,20,3866,22785
24423,52363,6,10109,5,11707,7,10834,7,13734,609,11,8,4480,22800
24424,10497665,6,16945,7,6490,6,16945,7,12280,0,#N/A,8,#N/A,21483
24425,143705,6,2431,7,6751,7,15252,7,11098,306,#N/A,8,3067,22703
24426,10017211,7,16021,5,11617,5,7847,7,15977,1565,0,8,3426,22830
24427,9627158,7,17313,12,2831,5,12679,12,2831,150,28,39,3158,22010
24428,9559049,5,11630,7,13736,7,2445,5,651,0,18,8,472,22000
24429,143710,6,2431,7,6751,7,15252,7,11098,306,6,8,3067,22703
24430,8850120,23,6607,6,11703,7,1127,23,6607,0,0,8,1539,22195
24431,10258892,5,11630,7,13736,7,2445,5,651,,90,8,472,22000
24432,115739,7,7150,7,7862,6,7618,7,8642,9351,72,8,5193,22010
24433,152278,7,7150,7,7862,6,7618,7,8642,9351,86,8,5193,22010
24434,132411,6,2431,7,6751,7,15252,7,11098,306,12,8,3067,22703
24435,11380334,6,7923,5,6934,8,15652,7,2124,1665,56,8,585,22800
24436,8728378,5,10041,5,4,7,12280,5,10041,0,0,16,3914,22245
24437,6948928,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24438,6948933,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24439,6948935,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24440,6949046,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24441,6949048,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24442,6948989,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24443,6949047,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24444,6948985,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24445,6948987,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24446,6948934,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24447,143714,6,2431,7,6751,7,15252,7,11098,306,2,8,3067,22703
24448,132401,6,2431,7,6751,7,15252,7,11098,306,5,8,3067,22703
24449,132404,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24450,11280995,6,2431,7,6751,7,15252,7,11098,306,#N/A,8,3067,22703
24451,112385,7,12280,6,10109,7,10041,7,10041,1900,27,39,3770,22425
24452,9752909,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24453,7005210,7,12280,10,12280,20,12280,20,12280,,#N/A,19,2564,22794
24454,132386,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24455,11262397,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24456,9072640,7,6529,5,11130,5,10892,7,4700,0,0,27,3989,21858
24457,8677469,5,11630,7,13736,7,2445,5,651,0,139,8,472,22000
24458,10143552,20,12280,20,12280,20,12280,20,12280,0,96,19,2564,22794
24459,8316619,5,11630,7,13736,7,2445,5,651,0,199,8,472,22000
24460,143716,6,2431,7,6751,7,15252,7,11098,306,4,8,3067,22703
24461,7622483,5,169,7,15920,7,16523,5,353,,#N/A,19,4827,21970
24462,8727914,7,11128,8,16444,7,17751,5,11151,0,370,8,868,21850
24463,59107,5,16358,7,7957,7,7356,5,4353,1565,0,8,2395,21010
24464,10564493,5,11630,7,13736,7,2445,5,651,0,16,8,472,22000
24465,8486229,7,11878,7,11798,18,16172,18,1,7047,0,16,2545,22223
24466,8304646,7,13739,5,11707,5,7442,7,15920,595,104,39,4480,22800
24467,9035232,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24468,132717,7,13058,7,12280,7,2327,7,13058,0,#N/A,8,3991,22740
24469,11220523,20,12280,7,12280,22,12280,22,12280,0,#N/A,19,2564,22794
24470,63700,7,13739,7,10834,5,11707,7,15920,681,#N/A,8,#N/A,22800
24471,9624827,5,11630,7,13736,7,2445,5,651,,11,8,472,22000
24472,11130810,5,14690,7,12280,7,13058,7,13058,10,#N/A,8,3991,22740
24473,6948630,7,13058,7,12280,7,2327,7,2327,0,#N/A,8,3991,22740
24474,6948939,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24475,6948991,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24476,143713,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24477,6949044,6,2431,7,6751,7,15252,7,11098,306,#N/A,8,3067,22703
24478,132393,6,2431,7,6751,7,15252,7,11098,306,4,8,3067,22703
24479,6948992,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24480,143707,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24481,6948986,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24482,6948938,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24483,143711,6,2431,7,6751,7,15252,7,11098,306,16,8,3067,22703
24484,10423014,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24485,11660007,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24486,10912483,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24487,9668121,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24488,11561424,20,12280,20,12280,20,12280,20,12280,0,#N/A,19,2564,22794
24489,8797949,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24490,11185583,6,16945,7,6490,6,16945,7,12280,0,#N/A,8,#N/A,21483
24491,9589437,7,13058,7,12280,7,2327,7,13058,0,#N/A,8,3991,22740
24492,132716,7,13058,7,12280,7,2327,7,2327,0,#N/A,8,3991,22740
24493,132710,5,14690,7,12280,7,13058,7,13058,0,0,8,3991,22740
24494,8344806,5,14760,7,2445,3,15820,3,15820,771,30,8,5125,22000
24495,8344807,5,14760,7,2445,3,15820,5,14760,771,13,8,5125,22000
24496,10632738,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24497,55505,7,6453,5,651,5,11630,7,6015,8478,#N/A,8,5125,22000
24498,112412,7,12280,6,10109,7,10041,7,10041,1900,10,39,3770,22425
24499,9872325,6,5694,5,1982,5,2510,7,17325,10000,79,8,4238,22105
24500,6949049,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24501,115662,7,7150,7,7862,6,7618,7,8642,9351,18,8,5193,22010
24502,10700275,7,12280,7,12280,7,12280,7,12280,,#N/A,27,3823,22710
24503,11223474,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24504,8301386,7,12280,10,12280,20,12280,20,12280,,#N/A,19,2564,22794
24505,55596,6,16945,5,11617,6,12568,6,16945,1287,7,8,5125,21400
24506,6488648,10,10413,18,12280,18,12280,18,12280,,#N/A,#N/A,474,22710
24507,102103,7,13666,5,11617,8,10231,7,13704,26,12,6,5125,21400
24508,6948679,7,2327,7,13058,7,12280,7,2327,0,#N/A,8,3991,22740
24509,10969316,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24510,8677340,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24511,8316622,5,11630,7,13736,7,2445,5,651,0,71,8,472,22000
24512,7621902,5,11630,7,13736,7,2445,5,651,0,281,8,472,22000
24513,10716366,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24514,132592,7,13058,7,12280,7,2327,7,2327,21,#N/A,8,3991,22740
24515,10720576,7,9104,7,1469,22,12280,7,4702,0,#N/A,8,1111,22707
24516,7048227,7,4700,7,11128,5,10892,7,4700,101,101,8,5125,21850
24517,9622795,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24518,9861786,5,11630,7,13736,7,2445,5,651,0,102,8,472,22000
24519,8677385,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24520,11643870,20,12280,7,12280,22,12280,22,12280,0,#N/A,19,2564,22794
24521,115069,5,14760,7,4344,7,6015,5,7137,964,0,8,5125,22000
24522,150882,20,12280,20,12280,20,12280,20,12280,0,#N/A,19,2564,22794
24523,114549,5,11630,7,13736,7,2445,5,651,0,126,8,472,22000
24524,149577,5,11130,7,6529,9,4700,5,11106,729,0,8,4534,21850
24525,7621896,5,11630,7,13736,7,2445,5,651,0,10,8,472,22000
24526,8698343,5,11630,7,13736,7,2445,5,651,0,327,8,472,22000
24527,149519,7,11128,8,481,9,4700,7,11128,130,0,8,1059,21850
24528,10064960,6,2431,6,2431,21,12280,22,15344,0,9,8,5125,22703
24529,10020958,5,11630,7,13736,7,2445,5,651,0,89,8,472,22000
24530,7812515,7,13739,5,7442,5,11707,7,17537,0,#N/A,39,#N/A,22800
24531,114532,7,13740,8,15929,5,11630,7,2445,8377,0,8,5125,22000
24532,54908,7,2458,5,5140,5,12289,7,4344,8059,0,8,5125,22000
24533,9656592,20,12280,20,12280,20,12280,20,12280,0,#N/A,19,2564,22794
24534,11005861,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24535,7016792,5,11630,7,13736,7,2445,5,651,0,192,8,472,22000
24536,6959994,7,13058,7,12280,7,2327,7,2327,0,#N/A,8,3991,22740
24537,6948624,7,13058,5,14690,7,2327,7,1239,12,0,8,3991,22740
24538,151895,7,17313,12,2831,5,12679,12,2831,150,48,39,3158,22010
24539,132371,6,2431,7,6751,7,15252,7,11098,907,2,8,3067,22703
24540,6948623,7,13058,5,14690,7,2327,7,1239,0,0,8,3991,22740
24541,11511530,6,10109,7,12280,7,8392,10,4232,2200,#N/A,8,1567,21190
24542,8195900,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24543,9568605,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24544,7803831,5,9756,8,12280,5,14098,5,9756,656,#N/A,8,3724,22800
24545,6908697,5,555,7,10834,5,15237,6,10109,0,0,8,#N/A,22810
24546,70431,5,555,7,10834,5,15237,6,10109,0,#N/A,8,#N/A,22810
24547,7016736,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24548,8316617,5,11630,7,13736,7,2445,5,651,0,196,8,472,22000
24549,11587641,5,11630,7,13736,7,2445,5,651,0,216,8,472,22000
24550,11537138,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24551,10276259,20,12280,20,12280,20,12280,20,12280,0,#N/A,19,2564,22794
24552,7622486,7,13730,5,2108,5,353,7,15920,0,0,19,4827,21970
24553,9106440,6,2431,7,6751,7,15252,7,11098,306,39,8,3067,22703
24554,9545958,5,986,5,14098,6,10109,5,14098,0,#N/A,8,4480,22800
24555,9755858,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24556,10039564,7,15768,7,14992,7,17695,5,14648,0,#N/A,8,847,21160
24557,10346057,7,13704,5,11617,8,10231,7,13668,261,#N/A,6,5125,21400
24558,7621800,5,12679,5,12679,5,12679,12,2831,150,47,39,3158,22010
24559,10653938,7,7132,5,7172,5,8606,7,6447,0,1,8,3075,22790
24560,10489123,20,12280,7,12280,22,12280,22,12280,0,#N/A,19,2564,22794
24561,11395067,20,12280,18,12280,20,12280,20,12280,0,#N/A,19,2564,22794
24562,11573601,20,12280,7,12280,22,12280,22,12280,0,#N/A,19,2564,22794
24563,10500645,7,12362,7,2431,7,14760,7,5172,0,#N/A,8,647,22840
24564,77820,5,10892,7,11128,8,481,8,481,200,0,8,868,21850
24565,8956201,5,986,5,14098,6,10109,5,14098,0,#N/A,8,4480,22800
24566,10830518,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24567,11537952,5,11630,7,13736,7,2445,5,651,0,206,8,472,22000
24568,10915591,5,1285,7,13154,22,12524,7,3854,,#N/A,16,4915,22680
24569,132394,6,2431,7,6751,7,15252,7,11098,306,2,8,3067,22703
24570,7803833,5,9756,8,12280,5,14098,5,9756,656,#N/A,8,3724,22800
24571,11674359,20,12280,7,12280,22,12280,22,12280,0,#N/A,19,2564,22794
24572,133544,7,8593,7,1133,5,10334,7,8593,4614,3,16,#N/A,22536
24573,6948677,7,13058,5,14690,7,2327,7,1239,0,0,8,3991,22740
24574,9900580,5,11630,7,13736,7,2445,5,651,0,75,8,472,22000
24575,9861940,5,11630,7,13736,7,2445,5,651,0,#N/A,8,472,22000
24576,57674,5,14640,7,9230,7,692,6,555,267,#N/A,8,3885,21100
24577,151569,5,11630,7,13736,7,2445,5,651,0,183,8,472,22000
24578,11663274,5,11630,7,13736,7,2445,5,651,0,237,8,472,22000
24579,11234412,5,11630,7,13736,7,2445,5,651,,#N/A,8,472,22000
24580,10678002,7,17317,6,5382,7,8642,5,13000,23,1,39,3788,22010
24581,10124117,5,11630,7,13736,7,2445,5,651,0,202,8,472,22000
24582,7016791,5,11630,7,13736,7,2445,5,651,0,179,8,472,22000
24583,11526642,22,12927,7,12280,7,7811,5,1979,,#N/A,8,3760,22504
24584,7622433,8,350,7,16523,5,168,5,168,0,0,19,4827,21970
24585,6948940,6,2431,7,6751,7,15252,7,11098,306,4,8,3067,22703
24586,10824995,6,15471,5,9457,6,15471,18,12280,0,#N/A,13,3394,21705
24587,7621845,5,11630,7,13736,7,2445,5,651,0,180,8,472,22000
24588,7016631,7,13740,8,15929,5,7137,7,2445,701,0,8,5125,22000
24589,8301441,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24590,11681793,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24591,11525227,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24592,9691257,20,12280,20,12280,20,12280,20,12280,,#N/A,19,2564,22794
24593,114542,5,11630,7,13736,7,2445,5,651,0,189,8,472,22000
24594,8515478,3,15820,5,14760,7,2445,7,2445,721,28,8,5125,22000
24595,143778,6,2431,7,6751,7,15252,7,11098,306,6,8,3067,22703
24596,8316877,7,13058,7,12280,7,2327,7,2327,,#N/A,8,3991,22740
24597,8672103,5,11630,7,13736,7,2445,5,651,0,292,8,472,22000
24598,7633765,5,11630,7,13736,7,2445,5,651,0,245,8,472,22000
24599,151561,5,11630,7,13736,7,2445,5,651,,235,8,472,22000
24600,8362088,9,7572,7,3,7,4,7,369,0,0,13,2058,22236
24601,10671643,7,17313,12,2831,5,12679,12,2831,150,81,39,3158,22010
24602,10232421,5,11630,7,13736,7,2445,5,651,0,212,8,472,22000
24603,7621854,5,11630,7,13736,7,2445,5,651,,89,8,472,22000
24604,151883,7,17313,12,2831,5,12679,12,2831,150,15,39,3158,22010
24605,8515476,5,11630,7,13736,7,2445,5,651,0,113,8,472,22000
24606,10047124,7,4020,7,12280,7,17656,7,13297,4842,#N/A,16,3509,22536
24607,9740272,5,11630,7,13736,7,2445,5,651,0,247,8,472,22000
24608,10366805,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24609,9904123,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24610,10597679,5,14690,7,12280,7,13058,7,12280,0,#N/A,8,3991,22740
24611,6949045,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24612,7017407,7,7150,7,7862,6,7618,7,8642,9351,74,8,5193,22010
24613,113208,6,6887,22,12280,7,6216,5,2510,6420,93,39,#N/A,22114
24614,8403067,6,7923,7,4440,6,11323,7,2410,10000,18,8,2741,22115
24615,151879,7,17313,12,2831,5,12679,12,2831,150,73,39,3158,22010
24616,151576,5,11630,7,13736,7,2445,5,651,0,9,8,472,22000
24617,10677148,5,11630,7,13736,7,2445,5,651,0,8,8,472,22000
24618,143751,7,2729,7,2729,22,12280,7,2729,0,0,8,1186,22710
24619,146391,6,6887,22,12280,7,6216,7,15848,6420,8,39,#N/A,22114
24620,10119404,5,11630,7,13736,7,2445,5,11630,0,59,8,472,22000
24621,84520,6,10109,7,12340,7,3369,6,8902,2955,0,8,3397,21399
24622,9977362,6,16945,7,6490,6,16945,7,12280,0,#N/A,8,#N/A,21483
24623,56476,20,12280,6,555,7,13100,18,12280,0,32,8,#N/A,21150
24624,151453,5,14760,7,2445,3,15820,3,15820,771,28,8,5125,22000
24625,8094243,5,11630,7,13736,7,2445,5,651,0,0,8,472,22000
24626,99312,20,12280,7,12280,22,12280,22,12280,,#N/A,19,2564,22794
24627,6948988,6,2431,7,6751,7,15252,7,11098,306,0,8,3067,22703
24628,10573322,5,10892,7,4700,7,6529,5,11130,122,#N/A,27,3989,21858
24629,9636981,5,3813,6,555,7,17508,7,3457,0,9,8,873,21000
24630,11226229,7,13111,7,8076,7,8290,7,13111,0,#N/A,8,4589,22230
24631,11326529,7,13299,7,12280,22,12280,7,13297,0,#N/A,8,4081,22635
24632,10292656,7,13299,7,12280,22,12280,7,13297,0,#N/A,8,4081,22635
24633,9107843,5,3813,6,555,7,17508,7,3457,0,2,8,873,21000
24634,11687510,7,14621,6,15336,7,319,18,11075,1,#N/A,16,3849,22116
24635,7368935,6,4366,7,8580,7,13742,7,8580,0,0,8,3117,22206
24636,6959753,5,11561,7,9487,7,9391,7,7166,0,0,8,3889,22746
24637,7378174,7,13027,7,3222,7,12280,7,13027,10000,2,16,4869,22170
24638,6423928,22,16181,9,6575,8,959,9,6575,0,#N/A,8,2975,22104
24639,11183162,7,5037,7,5017,7,4888,7,17531,0,#N/A,16,3224,21137
24640,8317294,5,14415,7,4704,7,14044,5,2781,130,0,8,#N/A,22624
24641,10433747,5,16732,7,10715,7,16038,5,16735,2666,#N/A,16,2246,21327
24642,8094084,7,7899,7,17705,7,1491,7,8411,682,0,8,1111,22710
24643,10004374,7,13055,5,16071,7,14262,5,739,21302,#N/A,8,377,22214
24644,10063591,7,6441,5,9356,5,15522,7,13758,0,#N/A,8,2229,22055
24645,10309281,7,11621,7,4168,7,9619,7,10701,,#N/A,8,#N/A,22260
24646,110915,5,888,7,6040,7,7234,7,12651,309,#N/A,16,3383,22435
24647,91045,5,8693,7,2183,7,2176,8,17705,2072,#N/A,8,#N/A,21130
24648,7017203,5,1746,7,15524,7,5253,7,855,0,0,8,1905,22190
24649,138504,5,11446,7,15909,7,5345,7,8642,,#N/A,8,1008,22204
24650,11358005,5,12854,5,12902,5,1979,5,12853,70,#N/A,8,3748,22506
24651,6972965,7,5744,5,939,5,12248,7,16821,0,0,6,2212,21720
24652,9727812,9,10346,7,9005,7,12603,7,9005,1098,#N/A,8,1104,21350
24653,10506124,7,8593,7,11420,7,12204,5,5198,591,#N/A,8,2772,22470
24654,11203684,5,16033,7,4489,7,2484,5,10849,143,83,16,4389,22150
24655,7345203,5,1960,5,10614,5,7881,7,17490,10000,#N/A,8,719,22450
24656,9498525,5,9422,7,4679,7,13563,7,1195,496,#N/A,8,4225,22350
24657,11182730,7,3162,7,13035,22,8421,7,13035,176,#N/A,8,2945,22810
24658,140213,6,10109,7,12340,7,3369,6,8902,2955,23,8,3397,21399
24659,8728181,9,7572,7,12,7,11,7,369,8107,#N/A,8,1358,22236
24660,10311682,7,4814,22,4814,5,1839,5,1839,,#N/A,16,1582,22253
24661,7344713,7,15920,7,394,7,6064,7,13730,0,0,8,4207,22473
24662,104743,5,15880,7,7079,7,3022,7,16578,,#N/A,8,3300,22245
24663,9922524,7,347,7,350,7,350,7,350,,#N/A,8,3671,22636
24664,10594861,7,9363,7,13237,7,7862,7,9492,7,#N/A,8,3288,21460
24665,9836956,5,11772,7,11749,7,11737,7,11795,1286,#N/A,16,1456,21478
24666,9189120,7,12447,5,11378,5,9363,7,15977,0,0,6,2212,21720
24667,9121891,5,2773,7,10727,7,7496,7,11490,0,0,8,612,22800
24668,53757,7,14965,8,17542,5,15159,7,15090,0,#N/A,9,3247,21188
24669,80479,5,7461,7,7389,7,2941,5,13106,1434,0,8,4739,21395
24670,10715748,7,16519,5,12248,5,4208,8,2837,0,#N/A,6,2212,21720
24671,11290013,7,11125,7,11124,7,11124,7,11126,823,#N/A,16,5082,22740
24672,11105208,22,11088,12,4820,18,11075,22,11088,23576,#N/A,16,3663,22253
24673,8250933,6,7923,5,6934,8,15652,7,2124,1665,0,8,585,22800
24674,124072,5,16033,7,4489,7,2484,5,10849,143,351,16,4389,22150
24675,97057,7,12362,7,9363,5,383,7,5172,500,26,8,647,22840
24676,67015,9,5378,22,12280,9,9598,5,10646,100,35,8,499,21230
24677,57945,5,7132,7,11528,7,9363,8,10846,572,0,8,3885,21100
24678,8677563,7,13740,5,12289,7,11611,7,4921,1724,#N/A,8,5149,22100
24679,10716435,5,16033,7,4489,7,2484,5,10849,143,146,16,4389,22150
24680,156173,5,16033,7,4489,7,2484,5,10849,143,298,16,4389,22150
24681,97317,7,15636,7,14310,7,7269,7,4967,203,0,8,4119,22920
24682,9715923,7,5589,18,2314,9,15657,6,87,560,40,8,2334,21389
24683,10912147,7,10836,7,8312,5,9101,7,7137,,#N/A,8,3046,22254
24684,9340218,9,15325,7,11511,5,17207,9,15325,4629,332,8,4739,21395
24685,10905520,9,15325,7,11511,5,17207,9,15325,4629,353,8,4739,21395
24686,11547660,7,2431,7,6447,7,8606,7,6447,0,#N/A,13,1262,21700
24687,11258422,7,16392,7,12566,7,2878,6,4366,23128,#N/A,8,1566,22206
24688,10175501,6,89,7,13759,7,16040,7,5301,0,#N/A,8,1992,22245
24689,7346156,6,13764,8,12345,22,2098,11,6026,10000,0,8,193,22126
24690,10263505,7,13299,7,12280,22,12280,7,13297,0,#N/A,8,4081,22635
24691,10097709,7,13299,7,12280,22,12280,7,12280,0,7,8,4081,22635
24692,9817055,6,12369,18,3951,7,6490,7,6490,700,#N/A,8,2853,21480
24693,73284,7,3188,7,25,7,3325,7,25,10000,#N/A,8,742,22244
24694,9386965,5,12397,9,9667,7,2094,5,9786,3288,0,16,506,21320
24695,105353,7,16360,7,15890,7,3868,7,16360,10000,0,8,3120,22234
24696,52990,5,12292,7,2445,7,13736,7,11611,515,18,8,5125,22000
24697,154495,9,6575,7,2431,7,2124,5,16424,26,0,16,4401,22480
24698,8515312,5,12292,7,13736,7,2445,5,5140,770,#N/A,8,868,22000
24699,10649088,7,5749,7,5750,8,1268,7,5759,11710,#N/A,8,2830,22400
24700,9713346,9,15325,7,11511,5,17207,9,15325,4629,430,8,4739,21395
24701,7816251,5,14404,6,7923,6,6887,7,16704,10000,6,16,2094,22115
24702,7345579,5,14404,6,7923,6,6887,7,16704,10000,31,16,2094,22115
24703,9157107,5,529,22,11526,7,5405,7,17255,8521,0,8,2423,22186
24704,11210754,5,16033,7,4489,7,2484,5,10849,143,249,16,4389,22150
24705,8361932,7,8579,6,4366,7,8580,7,181,9744,0,8,3117,22206
24706,10084776,7,1103,7,6977,5,8610,7,926,,1325,8,2426,22645
24707,10781871,7,6447,7,15404,7,17262,7,6447,,#N/A,13,3889,22740
24708,11511564,6,12369,18,3951,7,6490,6,12369,700,#N/A,8,2853,21480
24709,156148,5,16033,7,4489,7,2484,5,10849,143,316,16,4389,22150
24710,71388,7,5589,18,2314,9,15657,6,87,560,56,8,2334,21389
24711,156170,5,16033,7,4489,7,2484,5,10849,143,266,16,4389,22150
24712,10111731,10,10267,7,12280,7,12584,10,10267,,#N/A,8,1578,22250
24713,10962873,7,12280,7,12280,5,14760,7,12280,0,#N/A,26,3075,22790
24714,9348341,9,15325,7,11511,5,17207,9,15325,4629,103,8,4739,21395
24715,10029071,7,13299,7,12280,22,12280,7,12280,0,#N/A,8,4081,22635
24716,9075579,7,4044,5,14563,5,11378,7,9427,7750,0,8,2391,22055
24717,9651813,7,9363,5,1001,5,965,6,894,1,#N/A,8,392,22707
24718,8301369,10,16804,6,1216,7,6455,7,9538,0,0,8,233,22785
24719,151573,5,11630,7,13736,7,2445,5,651,0,86,8,472,22000
24720,95618,5,2461,7,12280,7,12280,7,12280,1219,#N/A,16,#N/A,#N/A
24721,10243765,6,7030,7,6107,22,4600,22,4600,5555,#N/A,8,5103,22606
24722,65321,7,12340,10,4227,5,14912,7,12447,0,2,8,3306,21396
24723,10094209,7,7697,5,9022,5,5209,7,7699,0,#N/A,8,1209,22044
24724,10677588,9,8642,7,15109,23,15107,5,9087,1291,#N/A,8,570,21250
24725,9503391,5,11564,7,12808,22,12844,5,11564,,#N/A,8,2797,21490
24726,126629,7,10390,7,2605,7,7910,22,8437,1,#N/A,8,4119,22183
24727,8798048,7,12280,7,12280,5,14760,7,12280,0,#N/A,26,3075,22790
24728,10630075,6,17262,5,16996,5,17001,7,9940,2001,1,16,4845,21379
24729,11359194,6,10109,9,17472,7,3369,5,1988,0,5,16,5003,21395
24730,8370485,20,12280,6,555,7,13100,18,12280,0,3,8,#N/A,21150
24731,8345961,20,12280,6,555,7,13100,18,12280,0,30,8,#N/A,21150
24732,7622628,20,12280,6,555,7,13100,18,12280,0,12,8,#N/A,21150
24733,6914835,20,12280,6,555,7,13100,18,12280,0,16,8,#N/A,21150
24734,11062333,20,12280,6,555,7,13100,18,12280,0,#N/A,8,#N/A,21150
24735,7058108,8,8053,8,8071,18,3951,7,4238,0,0,8,4576,22246
24736,10091252,9,3767,9,2314,9,10990,7,12280,0,36,8,4248,21259
24737,10045772,6,7618,6,5387,6,5389,7,15171,9651,7,8,3129,22400
24738,89949,11,719,5,15693,7,1400,7,6413,0,#N/A,8,4717,21138
24739,55920,5,14760,7,6451,7,16022,5,5140,1185,0,8,868,22000
24740,7622461,7,14965,22,9464,5,15159,7,15090,0,2705,8,2206,21190
24741,9368236,6,2431,7,5511,7,12280,6,2431,2501,#N/A,8,1321,22703
24742,9657617,5,13079,5,2098,7,12280,5,2098,0,#N/A,31,3756,22500
24743,10660791,5,2773,7,12360,5,5146,7,11490,462,#N/A,8,612,22830
24744,10319283,10,16804,5,6931,9,8580,9,8580,0,#N/A,8,922,22785
24745,10416802,9,16414,5,4847,5,16945,7,1528,10000,#N/A,8,4622,22427
24746,9300840,7,3846,5,13166,7,4661,7,3846,160,0,8,3298,22245
24747,11338884,7,12,7,7862,23,8580,7,555,505,#N/A,8,4119,22830
24748,8093457,6,10109,6,17451,7,17252,6,10109,1199,0,16,4983,21180
24749,9548871,6,7923,7,12280,7,7847,5,6974,0,18,8,2995,22123
24750,11464671,6,5409,6,8318,7,2384,7,16392,21352,#N/A,8,2475,22200
